X,Y,OBJECTID,Agency,Pro_Name,Address,Pro_type,Pro_Desc,Pro_Cost,Phase,Ownersh,Public_,Res_Units,Res_Type,Ins_Type,Rooms_H,Park_Spc,SqFoot,Cons_Type,LEED,TOD,VV_In,Green,C_Name,C_Email,C_Web,C_Phone,L_Update,Res1_Typ,CSYear,CSSeaso,CCYear,CCSeaso,BSqFtOFF,BSqFtRET,BSqFtRES,BSqFtIND,BSqFtHOT,BSqFtINS,BSqFtPar,BSqFtOth,Picture,Per_Jobs,Tem_Jobs,created_user,created_date,last_edited_user,last_edited_date
-76.654170025812704,39.348544948949588,8071,R&P,Coldspring Newtown - Coldspring Newtown,"Tamarind Rd @ Springarden Drive,Baltimore, MD 2120",Park & Open Space,Construct seat wall and Jones Falls Trail head improvements.,100000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Fall,2016,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3763/19478432678_91925e579b_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.68213791250048,39.354362663784904,8072,R&P,Pimlico Safety Academy,"3398 W Northern Pkwy,Baltimore, MD 21215",Park & Open Space,Ballfield renovation.,396000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-06-30T00:00:00.000Z,N/A,2019,Spring,2019,Fall,0,0,0,0,0,0,0,0,https://farm1.staticflickr.com/362/20228189838_73d3abe786_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.659975297237196,39.356928200443541,8073,R&P,Northwest Park Playground,"2101 W Rogers Ave Baltimore, MD 21209",Park & Open Space,Construction of a new playground.,150000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Spring,2016,Fall,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3736/19778199025_e638cff807_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.656698123371484,39.358428066117284,8074,R&P,Northwest Park Improvements - Phase II,"2101 W Rogers Ave Baltimore, MD 21209",Park & Open Space,Installation of new park paths and reconfiguration of existing parking lot to make ADA accessible,650000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-06-30T00:00:00.000Z,N/A,2018,Summer,2018,Fall,0,0,0,0,0,0,0,0,https://farm1.staticflickr.com/524/19778198965_a4cd9cd5fc_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.536807449650851,39.330785642198407,8075,R&P,Radecke Park Building Renovation,"5602 Radecke Ave Baltimore, MD 21206",Park & Open Space,"Renovate comfort station including improvements for ADA compliance, replacement of roofs and building system upgrades",242000,Under Construction,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2016,Fall,2017,Fall,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3745/20416173505_df17168843_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.641583027163406,39.286907960764871,8076,R&P,Union Square - Park building renovation,"31 S Glimor St Baltimore, MD 21223",Park & Open Space,"Renovate comfort station including improvements for ADA compliance, replacement of roofs and building system upgrades",100000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Fall,2016,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3750/19659366552_e0e4dfb0c9_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.699604978534552,39.305082118038399,8077,R&P,Gwynns Falls - Park building renovation,"4921 Windsor Mill Rd Baltimore, MD 21207",Park & Open Space,"Renovate comfort station including improvements for ADA compliance, replacement of roofs and building system upgrades",100000,Under Construction,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2017,Fall,2018,Summer,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3726/19670925401_b6906bddce_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.580878224341816,39.319909844462408,8078,R&P,Clifton Park Maintenance Facilities,"2801 Harford Rd Baltimore, MD 21218",Park & Open Space,Renovate the Clifton Division Maintenance Facility to better support park maintenance personnel and operations.,250000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,0, ,0, ,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3694/20407554022_bbcf4c20b9_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.694760748138421,39.30578490664621,8079,R&P,Winans Meadow Nature Center,"4700 N Franklintown Rd Baltimore, MD 21207",Park & Open Space,"Construct a small nature center across from an existing restroom facility.  Facility will include educational exhibits, visitor space, a classroom, office and storage.",1550000,Planned,Public,City,0,N/A,N/A,0,0,0,New Construction,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2018,Fall,2018,Fall,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3754/19659366292_0f427a82ff_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.593382568835409,39.267687999350876,8080,R&P,Latrobe Field House,"1529 Fort Avenue Baltimore, MD 21230",Park & Open Space,Design and Construct a new field house in Latrobe Park to support the renovated Banner athletic field.,900000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2017,Fall,2018,Summer,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3678/19479829379_5e94f67f06_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.598905498303466,39.306178529023029,8081,R&P,Caroline and Hoffman Basketball,"1351 N Eden St Baltimore, MD 21213",Park & Open Space,"Renovate basketball courts. Improvements will include new asphalt surfacing, fencing, and landscaping. All renovations will include ADA improvements.",100000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Spring,2015,Fall,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3695/19659368292_71ac9395ab_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.641171434844452,39.254534784904017,8082,R&P,Wegworth Court Resurfacing,"2761 Wegworth Ln Baltimore, MD 21230",Park & Open Space,"Renovate basketball courts. Improvements will include new asphalt surfacing, fencing and landscaping.  All renovations will include ADA improvements.",200000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Fall,2016,Fall,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3829/19640267326_85b4374ab4_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.585525320181475,39.321571762957205,8083,R&P,Clifton Park Tennis Court resurfacing,"2803 St Lo Dr Baltimore, MD 21213",Park & Open Space,"Renovate tennis courts. Improvements will include new asphalt surfacing, fencing and landscaping.  All renovations will include ADA improvements.",600000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2018,Spring,2018,Fall,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3737/19640267506_6aaf92d23d_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.653269324759961,39.280443491665558,8084,R&P,Catherine St/ABC Park Improvements,"2311 Ashton St Baltimore, MD 21223",Park & Open Space,"Courts, playground, spray pad and comfort station.Improvements will include new asphalt surfacing, fencing, and landscaping. All renovations will include ADA improvements.",987000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2018,Summer,2019,Spring,0,0,0,0,0,0,0,0,https://farm1.staticflickr.com/309/19752023456_3c0af83c9a_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.669830409383238,39.303951401138711,8085,R&P,Alexander Odum,"3111 Presstman St Baltimore, MD 21216",Park & Open Space,"Renovate basketball courts. Improvements will include new asphalt surfacing, fencing, and landscaping. All renovations will include ADA improvements.",52000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Winter,2016,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3829/19640267326_85b4374ab4_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.666501922806518,39.334710575689222,8086,R&P,Towanda Park - court resurfacing,"4126 Towanda Ave Baltimore, MD 21215",Park & Open Space,"Renovate basketball courts. Improvements will include new asphalt surfacing, fencing, and landscaping. All renovations will include ADA improvements.",100000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2018,Summer,2018,Fall,0,0,0,0,0,0,0,0,https://farm1.staticflickr.com/573/20283849654_f5be36f0db_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.659923245995572,39.295519517501525,8087,R&P,Helen Mackall - Court resurfacing,"600 Braddish Ave Baltimore, MD 21216",Park & Open Space,"Renovate basketball courts. Improvements will include new asphalt surfacing, fencing, and landscaping. All renovations will include ADA improvements.",54000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Winter,2016,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3762/19478524680_52ba0bbc69_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.677634899148018,39.297416633712004,8088,R&P,Edgewood - Court resurfacing,"835 Allendale St Baltimore, MD 21229",Park & Open Space,"Renovate basketball courts. Improvements will include new asphalt surfacing, fencing, and landscaping. All renovations will include ADA improvements.",100000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2018,Summer,2018,Fall,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3704/19045531893_4bac9ec1f6_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.624144389314495,39.336220040783758,8089,R&P,Stony Run Trail,"101 W Cold Spring Ln Baltimore, MD 21210",Park & Open Space,"Construct a continuous 3 mile path that runs along the Stony Run Stream and connects to the 7.75 Jones Falls Trail. Pre-fabricated pedestrian bridge replacements, segments of sidewalk will be replaced and curbs extended.",278000,Planned,Public,City,0,N/A,N/A,0,0,0,New Construction,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2016,Fall,2017,Summer,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3801/19659365262_1cc85b0b0f_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.578291927603644,39.335200816650918,8090,R&P,Herring Run Trail Enhancement,"Harford Road @ Argonne Drive，Baltimore, MD 21218",Park & Open Space,"Bicycle/pedestrian underpass at the Harford Road Bridge to connect Lake Montebello loop with the Herring Run Greenway ad Morgan State University. Project includes road, pathway, and parking improvements.",850000,Planned,Public,City,0,N/A,N/A,0,0,0,New Construction,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2018,Fall,2018,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3796/19043881404_d18db7328a_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.624121933343204,39.24654625150368,8091,R&P,Cherry Hill Recreation Center,"844 Roundview Rd Baltimore, MD 21225",Park & Open Space,Construct a new recreation center in a campus like setting adjacent to Cherry Hill Elementary/Middle School (#159). The new center will replace the existing Patapsco Rec Center and will include an indoor pool.,7930000,Planned,Public,City,0,N/A,N/A,0,0,32000,New Construction,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,0, ,0, ,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3798/19659364992_a52f0d1846_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.589930562508002,39.3155873588234,8092,R&P,Rita Church Gym Addition,"2101 St Lo Dr Baltimore, MD 21213",Park & Open Space,"Construct a new addition to the Rita Church Recreation Center in Clifton Park. Addition will include a gymnasium, locker rooms .",4500000,Completed,Public,City,0,N/A,N/A,0,0,0,New Construction,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2014,Winter,2016,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3740/19659894582_0a37d56862_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.630160569933636,39.300614410215715,8093,R&P,Robert C. Marshall Rec Center Gym Floor,"1201 Pennsylvania Ave Baltimore, MD 21217",Park & Open Space,Replace gymnasium floor.,100000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Summer,2015,Winter,0,0,0,0,0,0,0,0,https://farm1.staticflickr.com/486/19782948161_4fd4dbc269_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.667638156132284,39.34809059306798,8094,R&P,Callowhill - Pool and bath house renovation,"2821 Oakley Ave Baltimore, MD 21215",Park & Open Space,Renovate to bring up to current building code and ADA standards.,100000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Summer,2016,Fall,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3831/19478458790_c868002026_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.615029299139024,39.248761794440199,8095,R&P,Cherry Hill - Pool & Bath House Renovation,"101 Reedbird Ave Baltimore, MD 21225",Park & Open Space,Renovate to bring up to current building code and ADA standards.,770000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2018,Fall,2019,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3710/19666459165_c9117a2cec_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.589307652411037,39.315214085419782,8096,R&P,Clifton Pool Renovation,"2013 Sinclair Ln Baltimore, MD 21213",Park & Open Space,Renovate to bring up to current building code and ADA standards.,130000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2018,Fall,2019,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3744/19666459075_284912a174_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.577615753807919,39.289535905872533,8097,R&P,Patterson Park Pool,"200 S Linwood Ave Baltimore, MD 21224",Park & Open Space,Renovate to bring up to current building code and ADA standards.,130000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2018,Fall,2019,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3812/19043880954_fb53b39ba9_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.572085282362778,39.278490607276069,8098,R&P,Dypski Park Playground,"1225 S Ellwood Ave Baltimore, MD 21224",Park & Open Space,Replace an existing wading pool with a playground and restroom facility.,506200,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2018,Spring,2019,Winter,0,0,0,0,0,0,0,0,https://farm1.staticflickr.com/569/20879585586_fd3ff46e7f_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.590136959599604,39.282314311158821,8099,R&P,Thames St - Playlots,"1832 Thames Street, Baltimore, MD 21231",Park & Open Space,Park playground renovation,250000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Fall,2015,Winter,0,0,0,0,0,0,0,0,https://farm1.staticflickr.com/325/19578064242_52bd3c4254_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.543347567117252,39.291227655635232,8100,R&P,Joseph E Lee Playground Renovation,"6200 E Pratt St, Baltimore, MD 2120",Park & Open Space,Renovation of neighborhood playlot with perimeter loop walk and ADA compliant park entrances.,180000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2014,Fall,2015,Summer,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3767/19480356379_106a952607_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.631396979660536,39.329161850474989,8101,R&P,Elm Ave Park & Playground Renovation,"3416 Elm Ave Baltimore, MD 21211",Park & Open Space,Renovation of neighborhood playlot.,130000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2013,Fall,2014,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3822/19043459744_b81cff48a0_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.685004670598062,39.311930456545589,8102,R&P,Cahill Community Center and Indoor Pool,"4001 Clifton Ave, Baltimore, MD 21216",Park & Open Space,Renovate and expand the existing Cahill Recreation Center into a Community Center focused on outdoor recreation and environmental activities.,16000000,Planned,Public,City,0,N/A,N/A,0,0,32000,New Construction,Certified,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-06-30T00:00:00.000Z,N/A,2018,Spring,2019,Fall,0,0,0,0,0,0,0,32000,https://farm1.staticflickr.com/553/20228127930_e5e457dbcd_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.63918007233309,39.294749449223978,8103,R&P,Hidden Streams Park,"1302 W Franklin St， Baltimore, MD 21223",Park & Open Space,"Impervious surface removal, new landscaping, and artistic elements",11000,Completed,Public-Private,City,0,N/A,N/A,0,0,28000,Rehabilitation,N/A,No,No,Yes,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-06-30T00:00:00.000Z,N/A,2015,Summer,2015,Summer,0,0,0,0,0,0,0,0,https://farm1.staticflickr.com/756/20283052224_72f78c5eca_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.5943942850285,39.226095457611834,8104,R&P,Myers Soccer Pavilion Renovation (HVAC upgrade),"4300 W Bay Ave Baltimore, MD 21225",Park & Open Space,Upgrade to provide HVAC in the main soccer arena.,250000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Spring,2015,Summer,0,0,0,0,0,0,0,0,https://farm1.staticflickr.com/325/19578064242_52bd3c4254_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
